School ID,School Metro Type
385c2953e361aee7b1331f527227f316,urban
385c363918391fdcf5584aa0bb79e1f9,suburban
385e419ef0f1c4c96749abce4f554bd4,unknown
385eea59c3f8198564c87726aebab245,rural
386005b5e40b45912bcf7f4ef08fe86f,rural
38601903c9618b253a0b3efe534ab153,urban
386023396973e205476d148a20d60739,suburban
3860c96e5d9b5c90968c7852ef24e82c,urban
38613e6f52d455562dab5aacc0a0d3f6,suburban
3861d10883abdda813bbf7856b901bab,rural
38637987b338bffa15b088d57b5489cd,town
3863f918d76134071364919ab4a55ebc,rural
38653719acff4693f936ae3d7f65b220,urban
386590e8c2d5851f82d9cbe3c03d876b,rural
386609ca39c212568478e8b623353453,rural
3867289080144d08fca26a329dcc1d50,urban
3868df1c8c9274e14f7acc9a98a00dc4,suburban
38699d31f24ac618756e9d8db35ead96,rural
386b331d0dc670684aea0ec50e227fc5,town
386da1ddb5e27324bbb337562aeeed5c,suburban
386f9d31b2f477c9d81bc8a81acb0189,rural
387137061072151b837a90764e5e077f,unknown
38716225d42e46ce63bddd6472ed184d,unknown
387375b1ae2465790d1d97c6de0b77ea,urban
3873d0219258df8a57938634b4300e81,urban
387405151133523a42bb730f38bacc83,urban
387832b544a980d386eafc0a26a7d5a2,urban
38784e9bda829a2d9ccc62200c2d17bf,suburban
3879b4f45888a5ce0fca43513563736c,rural
387a630efee119882c386da2c37877c5,rural
387bb66479c148d9bf18b0e9be29ba2d,unknown
387c124c2adf522c5bc77188d9a74c03,suburban
387e8db8371e09ff94b56e3d86c42c3f,rural
387f6a78756b24b2ea1abaf38b133524,suburban
387fc61bad403d6315c6fa544737723d,town
38805b2e11cb5075c64fc35e7af9537a,urban
38808eb4b7615efcf3b4863d5101444d,town
3880b4941de2aea3214e9b05b631fda7,rural
3880d66db97364c85a017641c004d75f,town
3884b96f45ca59cb126248720ee25949,unknown
388646759eeffd5355a9d69c79747c2c,urban
3888c6d04bbc560b18f695491e7c3610,suburban
3889b05adef3d71262ec3fedab0f3457,rural
388ad927002683b224485c94f57e30c3,suburban
388af3ae787e5624c7344a0dbb2eb558,unknown
388ca4d36c8dc8862b5ac218cc12a6fd,urban
388ee8d453ad5f5cfe034fd8daa6e584,rural
38900e9d14992da4bebe7b7f0dcda808,suburban
3892a0e9c42b429a8566995ee8b443b6,urban
38931f7a9138ff465cb0607f4261edb1,rural
38953971a22913bddd3b64e66debd53a,suburban
38962f7eaa74764af7085dbb8dd75182,suburban
389660a90bea974fc383cee790ea1126,suburban
3897a137f72dabd71cb85eefaba25586,urban
3897a9a6df54acdf9aa94bf298483a15,urban
38984873653786c2ffe3215a9844a500,unknown
3898eef5b3c0970c5a9f8cb08fe454b0,suburban
389915a4272133376f52092f29bb1116,unknown
389a3ef4b396e1c3ca09ee8131a998aa,urban
389c9bc2b8630cccd2f0dbb182c8f1f7,urban
389c9e3a51be4e4ab8c3d229986f37e7,urban
389cc8ccede4d34d7284dd41f39f0bb6,urban
389d325129b66fd5d0c0cc849e709cd7,rural
389e94bd618243ed8b07c343bc84c2dc,rural
389efccd86d57fae30f28c4adb5d994a,suburban
389f5103b1f867f7a3e8eee8abf34b7b,urban
38a098557ce8d43fde178fc1809764a4,urban
38a14fc288d361f6db44c747c3206554,urban
38a175ef2aa52a93b80f1eb72696dc87,rural
38a25a9cd6cb9ffa9eb33b5cd0e35704,unknown
38a291344043a7c76c6b381088db2d7f,urban
38a4082f38a4e7a152aacbc808dadc36,rural
38a5add033e677dc22cbc2cbbf876648,suburban
38a5d874ca4f7e74369fe71ff31410b4,suburban
38a5e232fce1ce9a6d3239c2c89489e9,town
38a6280c56547f725baa0bf1fe254c24,urban
38a797bd33dafc7f8e073bfa6ce54426,urban
38a8a3e09261a3ca8313c64166fbaf90,suburban
38a8df4ad807620ce28be2ac9bc19c34,rural
38a904e22893b530605ada7a1dc57f63,suburban
38a9273a0e20401537560bded3fc2915,suburban
38ac41d778312f757f12ff0b31d2fd2d,unknown
38ac4365d70027abeeab837aea8a557f,rural
38ae059fb0fe1a4c2e9b41fd517169f3,urban
38ae05d75f77910d712d4aaa8eef4ff5,rural
38ae1699d7abf1de62d768f660052344,rural
38af5c5ecb3d224e37536440a3e7be26,rural
38b0170d20d15dd9ef55c3d45639af2a,town
38b030d16b225ba2f1208c02c27acad8,urban
38b0472f6b6d844fc76748574d795e56,unknown
38b0abd048a6bd65a30db52f58ca4d23,suburban
38b12de6ac40525da230814c0e7f9419,rural
38b160c96d766591ab2604313bc73bb4,suburban
38b2b68e67c0e8363684fd1b83a83196,rural
38b37dfd7a9ce761e79cfb990aa25af9,rural
38b3e40792e518390ca737d101103865,unknown
38b3fbae5e5da0d923d8bc26a0347ba0,town
38b7861c78c437c9725f417b84fcf839,town
38b7886c968a86927456c0050712561c,suburban
38b8159115b271b77bd6687ca9fd51f3,town
38b8585cc8729f765fd002616f8e4643,urban
38ba4169d25ce6d9ecacaa4e45f4a5aa,urban
38ba5d1c00eb30f70db7af381890d6cb,rural
38baa8fc0fa324bdde353aa2eeeb72a8,rural
38bbdc10f37d8d48181b4820dd70303b,urban
38bc5155f42a4c73c65edba057eba327,urban
38bc79527117b4c6667697d95d6c8b85,urban
38bcde08f7da285384c9a56725d6ad14,urban
38bcdf85048b87eed19fd6916c98f059,unknown
38bd10f3ea162d59ec9b930bf07d9bff,suburban
38be2bdb27d445f1dca7eaa78696d640,urban
38be3594b68e98d789a89553804dbe89,urban
38be858d050259e47e6c86030b397faf,rural
38c01594151f883a7634ca4289a18f81,suburban
38c321a63ee580d2b21fb5fc5dfdb056,suburban
38c3ec9df04a9be45500a6fd7d5d1665,urban
38c4a240b4c77d5b35ba8a51692659d6,unknown
38c6581e2aa05ca722c19cfd29562b5c,urban
38c6b60ac9e86e866b461febf929d3d2,urban
38c6bb400f2299e21317bf6ffed42b48,rural
38c7ba61f90c170944f100afd35f76a0,rural
38c8d0704635d6be4715edbb3633ba50,unknown
38cb7b44e3134926c440b2caf87ac729,suburban
38cbb8af1da093a0ce879ce581fd6a98,urban
38cc1623b8de1ad50ac9d0fceeaffa75,rural
38ce38736c46ea1d1447723582d407a6,rural
38cfd2b96dfe72fbb2b0f5fbcb365fd7,suburban
38d090b2e075ae635c7d1fc1b29cddfb,unknown
38d0a55e9ae8411fe673e8f80add3db1,urban
38d1d680296360c45824f5406842b038,urban
38d563da2eb6af5ea3e169f1c64e7021,suburban
38d740d686790f5441a5a550d777642b,suburban
38d87429c73aac0d8b75d00ea86ff932,suburban
38d88b24943df6d50776b4f1e595671c,rural
38d8f599b79f59e6d21291b2c6e158c9,suburban
38d96d02f013e335167da75f72044594,suburban
38d98a446ff02e584eaa5a9b7157e178,suburban
38d9e5a445197d43d58c282b1e2bb446,rural
38dabe2efcab68f0b2236e5fbc7565ab,unknown
38dc1d8a7c431debe284e1476da58bb6,suburban
38ddda89a0795996fe63c14f5fff570d,urban
38df6e6561c1c792b9b871f4d03cfaa6,urban
38e09fb8aabac3292d4560532fc52714,unknown
38e0e9d08696474de2dc5d325936da52,town
38e4b7ffffe96fb2547b4c161dc631f1,urban
38e63c0766b57befe283a008300cd7ea,urban
38e6982b12b818ab7ce4a11aaf131f6e,suburban
38e6d057f6ead8ddabf8f8caad5dee23,rural
38e7d59aec9fbd480b55d13f18ed571c,urban
38e816af6f6dd874b8b493324a61606f,urban
38e9a46c574e54fef54c659b2484d26a,suburban
38e9de7bc3b911b028b82abfa28cc228,town
38eae8d66e9e25fba957bb2b3da86cb0,urban
38eb1b35e0a1ea1c109fe6036f974817,suburban
38eb93e74bb381b400190a02bdaa9126,urban
38ed86e9f4666c4bb82bc67adce86448,suburban
38ee37d0a737a8b27ec291888f7a8d50,urban
38eec05c31971a221b8f95f97894963a,town
38efacf6f5b87ca92ce4426381072ef2,unknown
38f2380de16aac3c52d811e7d05400b3,urban
38f35e767b756cc6a26c702ecb869d05,rural
38f39bfa63723d34f11d49e1a051c9f0,urban
38f5581d9fdb19bae73b00767ddff624,urban
38f625255c8ec882986c3ed0936ee103,urban
38f9f5e1c3ff52aef0762cadf74e948c,suburban
38fa412badd8a7be717a71e91b1f2064,unknown
38fab07b62dc66f3584a8751bee0f719,rural
38fba586e11b53ba94d0e590bc761acf,rural
38fc9837bf809b64fb8a0ba6d62c4c39,urban
38fd95a721b5ef46a637fdee832f1af8,urban
38fda72a2d8af4d8cb66eff60595fe26,urban
38fdbbac889f9380fd7a8afab80e6477,suburban
38ff087f2fdc350e33e38affe1607844,suburban
390038a980c208cb77caca1977176aab,suburban
39014a34de9d706ea53620d11a877ba6,rural
390181367f5be55ccad55defb0b51620,unknown
3901b41bb4e59f338963cb00c444dd25,suburban
39029cedf1e215b77dbefde20faafc6d,rural
3902fbd85e47e26ec0691d37a708ce70,town
39032a65eebc4f3908690b1786e78a9e,urban
390511e86523c240b4cdfb90868bb5d3,urban
390557de52fae99c1e02d7161327f492,suburban
3905795c64be37f621f2a43f847a02e1,urban
3905b1fa82212369b704fbef0f7a9f88,suburban
3906846ad6f6524a8a72df930effbf4e,suburban
390a31c8b00dc944b4e7475072e2e6bb,suburban
390b24229dbc8853c2f8e57a126e460d,suburban
390b8fa17a3eff36edf9f1663fe3ebd8,rural
390ba6562a719eb09feaa7a2107e5506,suburban
390da49ea4d5409c60a1026460e4d5f8,town
390ecdf75ca78f353ef4aea454fb2fb8,rural
390f269ff504e00ed24dfb401226ccd7,rural
390fed798624add07c1b68bbbbc15d2e,unknown
391035f44f8915c5acfb87767ed2643c,unknown
39105ea05ba1681b1bf557b773d81ae0,suburban
39120963ee4f9c15cb41cd971d5d4985,suburban
391321a707f153963c19795d2b7240b0,town
39139d2a8336bd957b2a4b3ec2a3212e,urban
3913d1e503fc8c55473fb3d79bb29add,urban
3913ddfbda7a9fc110d4fbe730047e55,urban
39148d36de5e2a60ac0e57a51c445847,suburban
3916e8fd594c77bd0d78a17419f76e60,urban
39194c8de28e09d6cd5e6aacecbec2c5,suburban
39196017107ed6b5187dc9f7e3307d47,unknown
39197ae6568277d946ce26eecd1f8692,rural
391b5b9c863048e5c5a57055b3a2cb0d,rural
391b87a1ce0baf0303f264c83c705fe6,urban
391c2e3871ba8f8b4a718fb099e242fb,unknown
391ef7bd193e1e8400dde2354b2010bf,suburban
391f0d25842ad17d6d812f7fa3fde803,urban
391fc7ab19510cab7dfd90be56a7864e,suburban
3921b76829877c0a6e23d96b04759cec,urban
392201cc1f420e3b4e02dd0fce75ba78,rural
392305ccc952e87f52b242c47460187c,unknown
39264a915ee71051842907b5343c5fab,suburban
3926bb953b4f4b4a8b83cc10179c5a22,urban
3927e6cfddc2fe66417ed8b6bf25de99,suburban
3927f9e6f5356f6bdda7e4a6a107b7cc,suburban
39293ad431fb3bc5517eec3e2730442d,unknown
392bae4ef50f33cd61f49de05d847ebb,suburban
392bcedfb0c1ac386eab7d7c300f9316,urban
392c526376554a63e48603959637ad10,urban
392e7ffd7b5caf9611cca2fae65d7baf,urban
392ec15b64423b8a443d2126f26d182b,rural
392eda634b506808eaab127f28083659,rural
392fa03d56041bcbceece4942c7d28df,urban
39304d2d39b83aeb8785009de4416273,urban
3930dbe98e4b3743f2ec6ccbc299649e,suburban
3931cbdb85ab7b5e56abc7bb585bed9e,rural
3931ee8f88a151d841f5d82b60d7a218,suburban
39322a51c83d18eef8015b08205a2475,suburban
3932efd498080ea2414ce3c5348ad68d,suburban
39334a7c90bc4e6aafab6aa3b0a98f36,urban
3933db9291bffef14e9653023990ecc6,urban
393512029cfec6f1bf7ceadd5417e79d,suburban
39353a47a18933d55d812a6dda50f078,rural
393543b3764abff624064835b827ebf4,urban
393696b88f90f7a633a9dc06084970c6,suburban
3936d6fc7744456db0b138abc30235da,town
3937a6eb6bec630d675c92370c4a7ded,urban
3939724ea7f4d28532a9e2ef1407bb08,suburban
393a284d3cb83b6868849f346d73da71,urban
393b17bf6583cdf5cf510bf33ab2d953,rural
393c2a8382a1e7e0eb7fce4de72139dd,town
393d07f71821079faefef800e8aecb60,suburban
393db3f713da683f4c6008a7e6921bf0,urban
393f193beb8966226b22f87c7dc3b8ce,urban
393fe92ea501208563fa8b5bc0e017f8,urban
39407c3e5b678523648f3753216bf29f,town
3941695aecb9c95a1beebc891cea140d,suburban
3941df969a672cbe8474a11c65b8bdce,suburban
394228242a2828d0858f8ed6480b8170,suburban
39439747fddc8ed68b66b6ecf278550a,unknown
3943ba4cabc1778ab45a7b94d4390eed,urban
39442c22743048b0f83335db5df3c9e5,suburban
39445fe83804adb7ad52fe91470f442a,urban
39448357110d711ccb903f9c3bfa2237,suburban
3945d51deb3a2bcd1346968ddf46006a,unknown
3945f1edcd56a301fb9b8d85d42ec692,suburban
39461bd3f87d07c190c76bf6a45b0b21,suburban
3946326bbff38a9d992b78c8c751854f,suburban
39472a6c813f60adbf46aa79084fd573,urban
394845ace38626583a7a67dfea0232f1,suburban
39491e3fe890120f8e0422bf39238659,unknown
39497c5610c8e2c685c416d547742244,rural
3949bb8b1757017f92e1ba9a909ebb24,urban
394a04a697308112aca83a2239e0cf15,town
394a8a24a174e29b341343a5a3546ad2,urban
394bc256d9f7adbf460095748f8e5656,unknown
394c39164a9dd8380ef850a18af252c5,rural
394ca4485173a759af28174afc4e3b0e,urban
394cd5f178a02f88226534fdaa911d3e,rural
394d65aff476adc74d10645a36f32238,suburban
394eb496bde7e1338f639c9cb5cbf6e6,rural
39508d895f73461d9701bb19409aaf2d,urban
395191dee9384e7b7e8bf8be3f04f5bf,suburban
3951f1ae35af684138d4c2e9dc84824a,unknown
39546dd46179c1f78d85e34203d2f295,urban
395479fae876d553ca07ab5f214d2a8b,urban
3954d308d6474a34b6e41b9055c1ceb6,urban
3955b610321f68920f4ddb3c376e8b66,suburban
3955cfa5ab161fb5c1cb98e2f175db2c,urban
3955fc5b8b565deb8c22b113ff30e8a0,rural
3956881ce91cc5e40901d94d156945ad,rural
39571aa48358abae9c79662690bcbd3a,suburban
3957a0c4aa973d18973b7b4e123fd8cd,urban
3957aa728fc3e8e026126e682a16c376,urban
39596eceaa24b3d8994df63857625e19,urban
395a32fbb67b1fa72ed92e82369e2cb0,suburban
395a732026a5547da295ecba4201c1ae,unknown
395ab2dd57cedca02d634d3e693a03d1,unknown
395c953e01b773ba0dacca61bb93ef48,unknown
395f3be333e78ae2da26b76451ef386f,urban
396069d1927f6b541c4996526de28a2e,town
396302be337f8a8c2912ffcab349e85b,suburban
396393b35313a3fd5bdd38de41e10cf5,urban
39647295ecfba8b0745fd21cb88b26bc,unknown
396574e6dd8387aaa621e5ca4ca99da7,suburban
39657d60b2f1ec6fe1f399d5f9ec6b2c,suburban
3966589fd89c315b76947f78cc2c52b5,urban
3966deafdc99981ab7a7e0c2fe57eb73,suburban
39670bdb7026441e974ed2556268a510,rural
396772b1f0c4a9bc2377b6e414014405,unknown
396a98bfe0358bc9682d182d32bd7437,unknown
396cadc13b80f2ffa14f5a7c30af5fae,urban
396e868ea2056f29f7e07b6db1628b35,rural
396ea57c8f96611159205aebba3a21c8,suburban
396f222f5712d0e950c2ce317b3621de,suburban
3970071bcac397eed230c8a93bee1bc0,urban
39702f70feed1e568ae265218ec1570d,rural
39714e780abd7d9abe846acd0a47afb3,suburban
39722b6a6cd2a6e1a1cc84a95b971363,urban
3972d2a4d950a07dd83aa914667ff9f1,suburban
39748d19631e0dc4402c4a253eb3e95a,suburban
3975994a96e4ff2eb7d7a28d42a287ea,urban
3976b1cf77be8c5433fbcdd233166242,suburban
397861d745140041063aa4fc2254d197,town
39789599d851ab82626b4b6d506fae64,town
3979564cb1ea0f965afe588a39b443b8,suburban
3979af3049f45b4e52537ec568845557,urban
3979b5102f9e7a870fdc1640b3e23136,urban
3979e3f77bbe2960193c648e97000a26,rural
397b0ef29ca6ec0d8fab6644df339579,unknown
397b7c2c7e2b0174584f578b22e6fc80,suburban
397b85397adaf49b6084d823cbadc938,urban
397cab003778eb1ea72fe6a6f9233c23,urban
397f4cd781633fdc4b0f4b0e99a8fc8a,rural
398075d7b3abb802b9531271c509bac7,rural
39857885a42889c96bb20ae04fdd727f,rural
3985f59b13e6d7096412744243a802f6,unknown
3986ac5a73d2cef2af49593340ad7914,urban
39891e7db8d3275eb6281fe3c754fd58,suburban
398a3b2982298b9ddf61bca880d0d267,rural
398b186cede6d9ed2205b98413c310b5,urban
398b59adf8f73f0695b42238080fc4d8,rural
398c1e517da5ab9eb2f34a4e036a047c,town
398d4daa16150db6b101f2fede28ee23,rural
398e182dcfeca8f7d69dbf2e21c43367,urban
3990fc588b026bd3543ebd8783ae8f6c,suburban
3992de4237bceb2468dd9b84243a6ca2,suburban
3992e9eaa533d94aac2b235cf1fe88b9,suburban
399305b9326f46305152a7088f14885d,urban
39930b48626df199bc339a614faed7a3,unknown
3993106624532ff8a1975bc1c0109f64,unknown
399327541d48d74aa9a14d2fddbbe1aa,urban
39932862443bd1618798dd22b75f1692,unknown
39932ab8ad835190952266219bd796c6,rural
399444f4396d7148dad19480fefaece9,suburban
3995159b8b0d91fab89de125482f99cc,rural
39951941f10b4cc5c9d801423f7abe5c,town
39966bfd7f1a72b5287d21104f341a70,urban
3996b395338f2736b7f955aa0c9f0f80,town
3996e7dec003ad4d0e781b9d6b7fbc6f,suburban
3997386aa0a13e3762e814d505d40a85,rural
3997b66f01f435bba3d28af05dd5e912,suburban
39999361c1070c898d2d0e84bb6b205a,suburban
399ccbe88d2245c88ce8d5e71f37f107,rural
399d7013ecfe43d59145fbdbaa3eab40,urban
399ec320bc1c4d7d1183815f24cd967f,suburban
39a000e4fd3ce2a196d20fe12a5f3b6f,unknown
39a04a2105207060952d6f79eec52e2b,urban
39a163d8d4fdaf25fcaa524a55eaa9cf,town
39a1cc3663a920f71539a014a27512ff,urban
39a43d123eb6f85144a59c30fcf59c07,town
39a577a9b1d16cf8221ef1245f3a98a3,rural
39a9a0eae42ae12b22c9123425258bb4,urban
39ad5fa337f454bff9131a5a67de96fd,unknown
39ade8b82956a8039c334f9ec882d9e5,unknown
39ae2d143534a9e7f6e43ec19e5935dd,rural
39b01d0fb87d0d14c4acb1078e713c13,suburban
39b0c5502560705d421c8bc1f7a16b07,rural
39b22e5b8ddcb04e22093509456efdd9,rural
39b5a39868b2b2498753ca02c984f7b7,urban
39b5c7691006e726fa85920f93ba2046,rural
39b71cf124b6f1e78bc6d77b4f439388,urban
39b7ec1af381c7cff5d175e54a1cbe77,rural
39b81edb9820d4232b60005e537e906c,urban
39b9291d296cf6a1f2492ddc2d03bf3d,urban
39b939874066849b61877d4dc119f14f,rural
39ba8f22723e9f4b7a3433bd4d8ed32a,urban
39bc079cec6d7cbde602adcb659b4cfd,suburban
39bc9b2f433aba66896dce4d14c8700c,urban
39bd135c102808db92ed91b34b166aff,town
39beabbb59a096f984c4287e1758ede0,suburban
39c0411c82f5b05ecf16e2be86a5d180,rural
39c070d6aac4368682388b3f1e11a401,town
39c095574546ecd9f6700d610e4ddd92,urban
39c0a181474b31229f3d32ede9c9eaeb,suburban
39c13b2fb2ad5b82daf07c18ceba7cac,suburban
39c25759f77aae0fb0d8db920615c74c,urban
39c27edea369700f70bc1b7d1946ae7b,unknown
39c349dd1eb2d3933cc25bbbdc7eeaeb,urban
39c3dca8fcf3f7a45bc4fcec522d2f2c,urban
39c427722f9271ee93d590685cfeeb8f,town
39c4f402cc4633f26d5f043fa5e10380,suburban
39c645a7a6da173a32e598456de1edb7,town
39c6d76beea4ec0d83b9fc59ba3375f4,urban
39c7517c10e4b021f3890eb8540aa8e9,urban
39c7b8ad8e5533d1dbefcc045b0ce2e5,town
39c7d9e706226905c640cc469c585284,town
39c8264428ed092fb749630b96a5c191,urban
39ca9be8b4ea0cbfc50382ad68c0d656,town
39cbc6f6cff623a8e63b6e2a3f84b4a8,suburban
39cc543c1486c7e79ff40319071cefff,suburban
39cf43a45fd019a7a60fd4ed2239fae7,urban
39d07137052dad877f151b95f13b0d7c,urban
39d0c9d396d3b66c90b4c46cfe3ae811,rural
39d117ddee5ae84f216026f7bc9c2a8c,urban
39d200b14fd004aec064b2fe4066f445,suburban
39d215511a944bf79acc1b18dd47aa6d,urban
39d2bb3d753ecad26e2ad7501672e873,urban
39d38c27920e545b2e0f25a319ba1380,town
39d3b8c221f267eb24055289c7f9f425,urban
39d3d68606b5626c34d8aa2340c84055,unknown
39d450b3a3a2cb407debcbcb8d5437a4,rural
39d5d0d58c1c1fbc55197cbcf3cda367,urban
39d63266d4adf7e6db79aad2eda6ff6a,suburban
39d65cedfe41a320be72efcd2dd6d8fd,urban
39d6804fd3abd6771b6ba4d305030f5a,suburban
39d69e3ead257e67bb237c96d2adcb31,unknown
39d780e962c661fc2d48175140b7b024,suburban
39d8c4940325fa51e604a2d46157d026,suburban
39daa41e77032d58bd955d80c5c252d2,urban
39dab002933e934ad60d706e4b5f0206,urban
39db8861e32c58b5e820152f61f16c22,suburban
39dc6cca01fb8ff1e397181525ec0012,suburban
39dc823489919e08d205ce4856429545,suburban
39dcc3dfbb2fa1a5230644e60c8d86d6,urban
39dd7f44ffaffed268ae1258865ec978,suburban
39ddbff0638271cd2eb7793af1c91237,urban
39dea6d4b604255a058f62a90d540a8a,town
39df8e4eb9954b5ff7864054d96865ab,urban
39dfa46666de5abfa652f35cfb230d01,urban
39dfb67fc72f4091a3aec8b1a03a8df1,suburban
39e031630e52346124c3b5cc0c1a5526,town
39e03e9e6451b678dfcd3d9485ded274,town
39e124aefa34aeea15318b375e23fbc2,urban
39e1fdc8bc8a0ef09d75eec1f8a4fbdb,rural
39e405b9d99342b0fe939ce2dcbfb99f,suburban
39e4ac881de3cce841dc7653626830f7,rural
39e565949aaed32a528b75e157b56f25,rural
39e5a236fbd4ab810ab1435f3e2e1bd0,suburban
39e5c53a547de314d3a3351c9c9fd11a,urban
39e7060ecc050c3dd7f15864d4430e2c,suburban
39e9ec709b95be98a98b8f8bc275037c,suburban
39ea72c3ce958bb15bac3f8209052879,unknown
39eac534532fd8530fa2184440946e4d,urban
39ec66b5fb48fb404a11253fd07dbb57,suburban
39ee3b21c8d2405be69054e4c6dc36ca,suburban
39f001789ab472b00fc1a22dbca0f0c9,suburban
39f00532eb84032f32b383725dfeba86,urban
39f0bc1102446a01575a46dc48b11c45,urban
39f1dad42018714467e75e3f7afd0ac5,urban
39f1ed17688c0dae2abdeb24bd22e6cc,suburban
39f387a0cc32ee43756fe6d80e9f388c,rural
39f6185c4b607ecc244eaaa00cd65759,urban
39f6ca11116bd298df0d375ed0fa8661,town
39f7357b347edd7a6d98cca040736dfb,town
39f74d9a9d87ebbb2080ba699fbca94c,urban
39f927d97a060ce50cb63e3f3a8e1870,suburban
39f9a5b7ea0fce5265dc30023729c268,suburban
39fa8e19adb70173f1de7bf5558e4491,rural
39fae0f3a519b84aa04a97a0fa1226a7,unknown
39fb33fd898c8f3ca56bb897ca0e194b,suburban
39fc67ab49251a50d7de7f5c13308992,suburban
39fce29f35e743834116fe959d9d81df,rural
39fcfbdecdf97ec7e1b8fbcce9b96a2e,urban
39fdc7b1101ce378dd31a75e6f673a15,urban
39fdc897cb4328696a907862f5caa9dd,urban
39ff708c2b4170c06caaa0c00ad27d6d,urban
3a01a3e0f8b90b4fd657b2c3b406af8c,suburban
3a021a056f7bdb6780f4575f478699c6,suburban
3a02f9a365e603caff30d197789c1adf,town
3a0628a3279c8b1f60d26c88898d282a,suburban
3a06ccd5282bfc750f530d6c26b1259e,urban
3a0be458cbedbca11f03fbb911f3a0ad,urban
3a0cc15a2596abccb0fa6188103b5528,urban
3a0d06049925b3f0ed9645c8216e8a77,urban
3a0e2308caf648067100dd680e85d8d3,rural
3a0ec6ebab65095f91773e112dd783f3,urban
3a0efa0c8d81010577f3a99684653a3e,urban
3a10fdf6b85b893ff64eb1d08cfd95f1,suburban
3a111d4465b0008472dfdad65943d770,suburban
3a11f537d0ca2420aa1e04e1450d2e3a,suburban
3a12622ad0e4f3bbeeb220ae9c8287be,urban
3a12cd321346dc4f73b5c5ec4f5625de,unknown
3a133777a3def6b20fef074c52387a58,unknown
3a133df9260c41f80d7dd93bcbc3caa0,suburban
3a1394f54e2f5f6e5b6c9f3ee7bf8928,unknown
3a1457e6f7ce086ed95f0d2362c63700,urban
3a1466c88149d4f7e1a274bb3c460545,suburban
3a15226d0eaf1c7140051b409fdfbd15,town
3a16089ccdf123bfb74ad3188b954e9a,rural
3a1668bfc77f15463eba99c06200dff3,unknown
3a175452ea921b55ac32672f38894c28,town
3a17c6961efa3d99e79e71b9f300d5d3,suburban
3a18543b9129d4afa98d70baadd3bf7a,urban
3a18d2c1c21e81f3153e950ae6b18a79,suburban
3a18fa011263a1317ca764cf57458ad0,rural
3a19289fac11f3b225148c43e1438fcc,urban
3a1984eb8d9fb0d96aaf667d4609ddfa,suburban
3a1b6b44b799d20387333dc985b43b03,rural
3a1b83e6dc3e7c9e7325793a7e0680e7,suburban
3a1c7a98172db91199c0ff59a6e72d69,rural
3a1d0360d9e20ddc3be0e6ea0cd1a827,rural
3a1e2f8976bdbcbf37291f72273a8b99,urban
3a1fa205c5590d800b4995d53d7fdcb8,rural
3a20878948354aa67d77cd22362a279b,suburban
3a20deba2cb69e55a56a7a1006ff2115,urban
3a21785fd10aa7c05a4a39f1ef1870b0,unknown
3a24de5fefd59a3e4b999b62933df98c,suburban
3a24fcbf48c061f216795767c1993d09,suburban
3a2528e522bf17284e9b268d88876253,rural
3a253c13435350949d70e0eb166e76b9,suburban
3a25b3a776d689582ee3343f3cd91ebc,suburban
3a2775e3cee64d25522cbff4f90ec352,unknown
3a27825aa5329d1dc3d37adf8cfca92c,urban
3a27f78462773799c74329ba13a3f640,suburban
3a29e7bcb3bdffc30c35e55b0d704047,town
3a2b3d9ef8fe428e29fc84f7c4271f75,rural
3a2c38657f035baec99d6e797389faac,urban
3a2d32841ad5742badebbb85dbd16c40,unknown
3a2ed1afc345ae362c6d1c081707fcc6,town
3a2f06172c4f028560c9e6570dca122e,rural
3a30142e7fcb8daa86870244434aacb0,unknown
3a302820392bccde9ccdb908a9d3e501,rural
3a3061bbf530df27ab7cde87ed257ee7,rural
3a30a87d0a18dd648649957d0cf0dbf8,suburban
3a30bf091ab090751945912860f80805,suburban
3a310623fa49deefc716a34c573ec942,suburban
3a317e8984bd10b6fe354b271aa31ac5,suburban
3a31fbd4e8ac5b57600f0356daa8b361,town
3a349b206cdd364d1b6c7daf95211450,urban
3a352350be0092aff14fb84887f90f04,suburban
3a35289189c57714bf8ece1342ee739f,unknown
3a36c2b645deb9f91cb29cffdd4c195d,suburban
3a379fd45cb12c92c3c4283e97421111,suburban
3a386f442ee6d88ad48f575ccdbceed5,town
3a388ba2c581c9ab29f9112da7c31848,suburban
3a38fab212bacaedf133d173bbb257e8,rural
3a3960ddd4ef33c1b8e4ec518f03f1ff,urban
3a398447a162c3a02b4d8d4d031c9f44,urban
3a3bd18e1c89228260f23539dc39d9a5,urban
3a3bf922d9b9e8bd24c69bf88e269347,suburban
3a3cce1fcf28158c2666b1a58682a806,suburban
3a3cf6442c488469c808b5b394b872d8,unknown
3a3dc99e4bf9eefef1b1a7ef34e8c49e,suburban
3a3e81d4c6c91a2780136b27d548cbc5,urban
3a3f102c6b2c1887ee900d0c176c20f2,unknown
3a3f9b0fe86ab5b938bc75dfc418f5fc,rural
3a409827eb3e69e7f8116556ea2afb65,town
3a4258a991990fd89e12c102f9bdcdcc,urban
3a4277d35d58dfcd8fe96db5eb2cc9c9,suburban
3a4377a66aff038c88879bb387817123,rural
3a4423608b3bb9fff63062a84e213f34,rural
3a47997cbd1f13a1a22785b6c53577b8,unknown
3a482701beb4c23f256cf25590512220,unknown
3a4871a7c513fac5781dbe386edb2b7f,town
3a48ee1be23cbf27a8e8dbcc2b859247,suburban
